year_to,samp_size,series,mean,q025,q975
1990,16,ni,1.25740319219458,0.553536894009481,1.98987668390091
1990,16,lukemod,1.07454339233236,0.65791355998731,1.49540113015468
1990,16,lukestrong,1.0075358965919,0.853250029708454,1.17049682609464
1990,16,denmod,0.292757919460919,-0.166810076562272,0.73077189745751
1990,16,denstrong,0.0206403276904008,-0.105022497770174,0.148555585484833
1989,17,ni,1.31908491035029,0.665080824239894,1.99237223665325
1989,17,lukemod,1.1066356105529,0.702889742004887,1.4930721053632
1989,17,lukestrong,1.01261726816498,0.856957993741363,1.17634946282997
1989,17,denmod,0.38978177223518,-0.0845885259537445,0.81709236062938
1989,17,denstrong,0.0255808036915124,-0.103023883929916,0.153010837834654
1988,18,ni,1.06893071785482,0.462821895889063,1.7004601221363
1988,18,lukemod,1.01875746210051,0.649148222465304,1.41505155565968
1988,18,lukestrong,1.00327846890561,0.848166138764786,1.16623667862207
1988,18,denmod,0.379066035039301,-0.129279482764014,0.833457858915677
1988,18,denstrong,0.0263565244757284,-0.100273654188532,0.156103705113735
1987,19,ni,1.52860623115438,0.920783175173044,2.14765709006765
1987,19,lukemod,1.2169099622167,0.81720783602912,1.60658645137797
1987,19,lukestrong,1.02475328372645,0.868523835997267,1.18844810506378
1987,19,denmod,0.394563436623139,-0.101282762826188,0.87031720682083
1987,19,denstrong,0.0284195498888283,-0.0999724861971711,0.156528865010455
1986,20,ni,1.48102992758863,0.909186935662475,2.06796242554848
1986,20,lukemod,1.19767838305081,0.782604226669533,1.59763606526828
1986,20,lukestrong,1.02066165892648,0.865707140196629,1.18161732772751
1986,20,denmod,0.477139474725163,-0.0430737178908258,0.952748854648696
1986,20,denstrong,0.0274669213604015,-0.102180545588523,0.154328675282264
1985,21,ni,1.49518426439849,0.962294296288563,2.04841038233695
1985,21,lukemod,1.24498493230136,0.850496406709956,1.62562678666766
1985,21,lukestrong,1.02522482055315,0.869369320454269,1.19145982719098
1985,21,denmod,0.515011135541734,0.0117699954406058,1.00321025921097
1985,21,denstrong,0.0306355490634072,-0.0970453623422984,0.156937198839762
1984,22,ni,1.51357199338919,1.02962493554589,2.02756718773875
1984,22,lukemod,1.24697087813298,0.88594335726233,1.6167180482915
1984,22,lukestrong,1.03027143062034,0.872864643326891,1.19499184299729
1984,22,denmod,0.533422505051678,0.0436750143996766,0.978349642314895
1984,22,denstrong,0.0342800068415199,-0.0929330261617068,0.161657431744615
1983,23,ni,1.32429166477752,0.850771370467875,1.80632779591403
1983,23,lukemod,1.14995308091091,0.794777862947887,1.51177787617196
1983,23,lukestrong,1.02115778254424,0.867349474647603,1.18555194062686
1983,23,denmod,0.575794996059652,0.133343970269918,1.00098599449814
1983,23,denstrong,0.0385532754850267,-0.0891707879099839,0.167945572693268
1982,24,ni,1.37140209227752,0.890776906002546,1.86668892789238
1982,24,lukemod,1.19550593881893,0.840681520434463,1.54444235903676
1982,24,lukestrong,1.0233359139284,0.870379832994998,1.18629308755723
1982,24,denmod,0.586762233282342,0.117969359712294,1.01199725056273
1982,24,denstrong,0.0396772093018899,-0.0890126109414447,0.168947225545613
1981,25,ni,1.31194754168884,0.854306166660854,1.78212432606072
1981,25,lukemod,1.1710105737339,0.816011897700194,1.52493300810768
1981,25,lukestrong,1.02410340518192,0.87090779014684,1.18771265460897
1981,25,denmod,0.581842286085958,0.113299994003981,1.00304963835427
1981,25,denstrong,0.0440247583287451,-0.0844776220645917,0.171796076829682
1980,26,ni,1.40306505990462,0.961163756755229,1.86379187002475
1980,26,lukemod,1.23864726580026,0.884647075260111,1.60486522164942
1980,26,lukestrong,1.03139934925556,0.877366216449558,1.19459249594307
1980,26,denmod,0.626074871293731,0.141164308936322,1.06022187851723
1980,26,denstrong,0.0422707238329556,-0.0850850926957049,0.170845219752175
1979,27,ni,1.407599596153,0.990403196927759,1.83785204796018
1979,27,lukemod,1.25204854847811,0.920899754514439,1.58064223368413
1979,27,lukestrong,1.03641624261817,0.881129128771078,1.20303822240109
1979,27,denmod,0.691979712521295,0.219913330968772,1.10552532219367
1979,27,denstrong,0.0479766668572397,-0.0793798600327365,0.175936623717271
1978,28,ni,1.47121700691218,1.05243079664814,1.9054297567439
1978,28,lukemod,1.27486657582722,0.950191400470295,1.61981799614111
1978,28,lukestrong,1.04103637466861,0.886732258438351,1.20480299343947
1978,28,denmod,0.721614192117237,0.226867280916278,1.17366364157735
1978,28,denstrong,0.0467372304257864,-0.084148703958564,0.177348025237849
1977,29,ni,1.41218726353782,1.01104648576179,1.82978368521555
1977,29,lukemod,1.26280689446704,0.936062431122347,1.59405365705458
1977,29,lukestrong,1.03754082742631,0.880801649501087,1.20205714095213
1977,29,denmod,0.740423623092492,0.335725194640696,1.14426862566511
1977,29,denstrong,0.0523290091292422,-0.0737980353462732,0.179044787422119
1976,30,ni,1.44301466782127,1.04634110353288,1.85308661576381
1976,30,lukemod,1.28181801253868,0.948651210741035,1.61447043019816
1976,30,lukestrong,1.03951496209397,0.883724570725046,1.20438004359781
1976,30,denmod,0.785258334791848,0.323841625939514,1.22186786870648
1976,30,denstrong,0.0536217969138877,-0.074869624051504,0.184078449843604
1975,31,ni,1.32870215012174,0.933886983670129,1.73664217900952
1975,31,lukemod,1.2171283741943,0.895069046859466,1.53444915983178
1975,31,lukestrong,1.03445724922753,0.879913565903173,1.19674300206201
1975,31,denmod,0.73528891312834,0.355597931245358,1.09583840205412
1975,31,denstrong,0.0562854460469964,-0.0721376299508894,0.185105098697935
1974,32,ni,1.31258276822248,0.918470896956269,1.71844499544032
1974,32,lukemod,1.20024937851416,0.876878827063468,1.52684992982177
1974,32,lukestrong,1.02953422910628,0.874776063884626,1.19414725587038
1974,32,denmod,0.747459685898362,0.32458713462753,1.1099747611269
1974,32,denstrong,0.0595074591973946,-0.0693088631807188,0.18668476061083
1973,33,ni,1.11524703702197,0.677945055298519,1.56914459580458
1973,33,lukemod,1.07249059760856,0.730429072284815,1.42165177849246
1973,33,lukestrong,1.00948941875891,0.855127439251205,1.17206243816323
1973,33,denmod,0.58950054717644,0.193517581602329,0.942664098299808
1973,33,denstrong,0.0541608371471101,-0.0729625269778519,0.18273631410913
1972,34,ni,1.10391148218161,0.672920429764729,1.553928930749
1972,34,lukemod,1.04239253133966,0.728213736814579,1.37509797223917
1972,34,lukestrong,1.00793211291875,0.85405970680518,1.16920223972243
1972,34,denmod,0.582514012394754,0.200247454954254,0.948053777251499
1972,34,denstrong,0.0525418301117507,-0.0765763095180059,0.180903864492237
1971,35,ni,1.11014849060928,0.687248793347492,1.54601092150328
1971,35,lukemod,1.06977438681458,0.754464089799073,1.3991182884329
1971,35,lukestrong,1.00719824102517,0.856862153645285,1.16532054758844
1971,35,denmod,0.606708318989324,0.240978333490321,0.969412594205759
1971,35,denstrong,0.0571550892581027,-0.0706508157062703,0.186051195838939
1970,36,ni,1.10194004688184,0.728132103666304,1.49147950777342
1970,36,lukemod,1.06032345578096,0.756183911106,1.36634478562221
1970,36,lukestrong,1.01286957543938,0.860990048069592,1.17328043318828
1970,36,denmod,0.646936728470144,0.281032227543869,0.976983584393231
1970,36,denstrong,0.0651004788432134,-0.0628389443184052,0.194812603787243
1969,37,ni,1.13527192261211,0.816287171841585,1.46367994632973
1969,37,lukemod,1.10566061866182,0.826212224284383,1.40463136344325
1969,37,lukestrong,1.02370768515441,0.871722871792009,1.18481462351995
1969,37,denmod,0.793639147865186,0.471902118954471,1.0885245138362
1969,37,denstrong,0.0773763760228084,-0.0524231836815359,0.210041012269365
1968,38,ni,1.14907485313239,0.850406266078589,1.46687997986827
1968,38,lukemod,1.10976513058613,0.842386432672227,1.39062428792954
1968,38,lukestrong,1.02448510136011,0.876370781746332,1.18217068422558
1968,38,denmod,0.831389238060173,0.509312757027882,1.11680242517234
1968,38,denstrong,0.0835464481910692,-0.0456832536085589,0.215106216421219
1967,39,ni,1.15241637220918,0.872301562554856,1.44553280850745
1967,39,lukemod,1.12934329657307,0.887499224678069,1.3955970000584
1967,39,lukestrong,1.03076956910107,0.882298687558674,1.1883088882648
1967,39,denmod,0.87787833898811,0.574818839414269,1.15152628721021
1967,39,denstrong,0.0905878009656226,-0.037903475638954,0.219468636195186
1966,40,ni,1.22120958083448,0.966685261811365,1.49246070650886
1966,40,lukemod,1.18029323123922,0.941339966508671,1.4202863529189
1966,40,lukestrong,1.04932345974406,0.901514188633616,1.20472715200193
1966,40,denmod,0.979034988472891,0.706193637298143,1.24014984303525
1966,40,denstrong,0.0963298762668387,-0.0311724398434682,0.227437450282701
1965,41,ni,1.23565468521754,0.995177185584284,1.48938434431894
1965,41,lukemod,1.19957996146376,0.962467232180159,1.43622855229364
1965,41,lukestrong,1.05732339391977,0.909554567756554,1.21319940266961
1965,41,denmod,1.00684271010129,0.737704566241702,1.26107601621174
1965,41,denstrong,0.10213064145385,-0.0260091538262283,0.235064495112058
1964,42,ni,1.26732252576613,1.03113149604661,1.51566942384728
1964,42,lukemod,1.2258178310874,1.00190185985258,1.46526546277013
1964,42,lukestrong,1.07238983609821,0.921059496646416,1.23182036651175
1964,42,denmod,1.05681047713034,0.811679910771624,1.29997973716088
1964,42,denstrong,0.104056649279363,-0.0266170898937762,0.23679452300646
1963,43,ni,1.18500274539528,0.959841642672907,1.42678712622495
1963,43,lukemod,1.15393078913453,0.938502285380765,1.37917724341268
1963,43,lukestrong,1.05103811239704,0.904776142397519,1.20661615843688
1963,43,denmod,0.993723419133738,0.752798804590865,1.22650704462393
1963,43,denstrong,0.111900941776584,-0.0173298700853002,0.243643483143333
1962,44,ni,1.15414511922181,0.938350808781928,1.38082166815138
1962,44,lukemod,1.13387062303415,0.928928071925601,1.34663098168183
1962,44,lukestrong,1.04774881204858,0.901376178299615,1.20038433213873
1962,44,denmod,0.994172442618961,0.773716584034254,1.21180479058484
1962,44,denstrong,0.120839553663655,-0.0106465375916942,0.253235509943747
1961,45,ni,1.14516229994552,0.940332898249995,1.36114072419103
1961,45,lukemod,1.12976087362866,0.933235763966964,1.34013187777203
1961,45,lukestrong,1.04751156798813,0.904097170446277,1.19783523656243
1961,45,denmod,1.00391596968885,0.798755546920684,1.20376884203371
1961,45,denstrong,0.12682485197375,-0.00268589510957557,0.259059514300334
1960,46,ni,1.2148594348051,1.00541002018242,1.43520911021753
1960,46,lukemod,1.18779781225923,0.986907355509992,1.40209610217126
1960,46,lukestrong,1.07313490510242,0.928274199171715,1.22722031971318
1960,46,denmod,1.05823200138319,0.840509953613961,1.2696325415339
1960,46,denstrong,0.123803541889913,-0.00672156387373367,0.257234811582854
1959,47,ni,1.20956383987239,1.00856895571771,1.42551858723748
1959,47,lukemod,1.18521355629441,0.988643137994483,1.387903420861
1959,47,lukestrong,1.07333671487457,0.92886595225669,1.2261824494772
1959,47,denmod,1.06805924151828,0.860885285213223,1.27622416011662
1959,47,denstrong,0.129103171601895,-0.00145294044126371,0.261939202627829
1958,48,ni,1.23102903643684,1.03324875973699,1.43926408736193
1958,48,lukemod,1.20954333580672,1.01961058613792,1.40865223499843
1958,48,lukestrong,1.0854965863556,0.941144199684301,1.23869228372738
1958,48,denmod,1.09867322984537,0.893095097030255,1.30032418888603
1958,48,denstrong,0.135224752308683,0.0037149967155736,0.266888447844507
1957,49,ni,1.23496028760091,1.04413733174174,1.43572596687726
1957,49,lukemod,1.21391391674139,1.02899510042009,1.40791048516069
1957,49,lukestrong,1.09172350867994,0.948246970899263,1.24181431315181
1957,49,denmod,1.11484717185316,0.919927048731149,1.31024925386389
1957,49,denstrong,0.139193363819219,0.00509245626323765,0.27566781453335
1956,50,ni,1.26838030228467,1.0699262943124,1.48258225923799
1956,50,lukemod,1.23859509073376,1.04864449750815,1.43961099868748
1956,50,lukestrong,1.09649246161801,0.948619998904723,1.24937144873988
1956,50,denmod,1.13290990689837,0.924947576515506,1.33888946258758
1956,50,denstrong,0.135827933645649,0.0050901102250216,0.269153896199906
1955,51,ni,1.30700312992566,1.10329478346327,1.52108794886585
1955,51,lukemod,1.27317580908432,1.07552219559537,1.48218166036287
1955,51,lukestrong,1.10643186469124,0.959066686475892,1.26225364115944
1955,51,denmod,1.16046186417315,0.952006364943864,1.36456341097734
1955,51,denstrong,0.133489211842659,0.0013627055495836,0.264280610441897
1954,52,ni,1.31228275570697,1.11361646485211,1.52139242538432
1954,52,lukemod,1.27973707595487,1.0839107782069,1.4856069811179
1954,52,lukestrong,1.11525664202678,0.964293165396916,1.27258917096771
1954,52,denmod,1.17854292420203,0.975609104191219,1.38219113148155
1954,52,denstrong,0.138027120118343,0.00698652583891376,0.273137022013986
1953,53,ni,1.29329536703089,1.09873766186859,1.50129917273544
1953,53,lukemod,1.26336271785496,1.07372110658828,1.46270418162681
1953,53,lukestrong,1.11353734076899,0.964987286491494,1.26975435621571
1953,53,denmod,1.17033690607362,0.979402488415141,1.36641737627064
1953,53,denstrong,0.147868951274941,0.0146761980078007,0.284205755060674
1952,54,ni,1.29649214495968,1.10520942742641,1.49640217462652
1952,54,lukemod,1.27045015035918,1.08673424448255,1.46555998339805
1952,54,lukestrong,1.12083317817987,0.972883679994476,1.27423785517391
1952,54,denmod,1.1804075156663,0.987475633053722,1.37351848165351
1952,54,denstrong,0.150522371212859,0.0183648267375249,0.285914279378064
1951,55,ni,1.31615403188359,1.12678743380741,1.51603129277298
1951,55,lukemod,1.2944453768434,1.10776195666428,1.48833775664001
1951,55,lukestrong,1.13002624836536,0.984740613496786,1.28336944921535
1951,55,denmod,1.20753261870418,1.01557023149735,1.39802544211616
1951,55,denstrong,0.152758066104173,0.0184358770417788,0.288373723211116
1950,56,ni,1.31674054790621,1.1303756831324,1.51474517431853
1950,56,lukemod,1.2910560071986,1.1108069419122,1.48245890799932
1950,56,lukestrong,1.1330544111852,0.984649031086543,1.28644500994254
1950,56,denmod,1.20673311134296,1.01801350882787,1.39903831742825
1950,56,denstrong,0.155160809678955,0.0216574313790463,0.289010384438099
1949,57,ni,1.3263739002908,1.13916838971934,1.52302600248256
1949,57,lukemod,1.30516902723006,1.12466376517634,1.49967340003021
1949,57,lukestrong,1.13880010169232,0.991840529322096,1.29381341699858
1949,57,denmod,1.22038370912409,1.03124453764547,1.41451754551237
1949,57,denstrong,0.158543816207669,0.0255166975211814,0.291855782378541
1948,58,ni,1.32333264516772,1.139067098288,1.51741371378913
1948,58,lukemod,1.29904717368953,1.11705951877155,1.48711633333169
1948,58,lukestrong,1.14367160237937,0.997737656159545,1.29671857206169
1948,58,denmod,1.22046224952133,1.0351589731306,1.40862325988987
1948,58,denstrong,0.164359825763608,0.030742682075914,0.301829572623442
1947,59,ni,1.31133142511516,1.12519297665404,1.50184506145874
1947,59,lukemod,1.28452847159241,1.10569296933415,1.47316092206098
1947,59,lukestrong,1.13654371485492,0.988567270379729,1.28932382409275
1947,59,denmod,1.20983221646461,1.0301179483488,1.39428063607877
1947,59,denstrong,0.167568081967878,0.0329721661798067,0.303651198256117
1946,60,ni,1.31795803539167,1.13868342767743,1.51085227974379
1946,60,lukemod,1.29557767018662,1.11877179927819,1.48197290953218
1946,60,lukestrong,1.14217374371221,0.994516627243164,1.29462447072541
1946,60,denmod,1.22199636317188,1.04270455817457,1.40422374653583
1946,60,denstrong,0.170153117914232,0.0389554189773233,0.307012518702164
1945,61,ni,1.31104030786001,1.13133273937766,1.50165603493439
1945,61,lukemod,1.28728915794565,1.11206975924657,1.47315522411208
1945,61,lukestrong,1.14206154141898,0.99457588416813,1.29422626193514
1945,61,denmod,1.21484311352005,1.03670131035218,1.39727501750339
1945,61,denstrong,0.175622248979446,0.0422555862899983,0.312389381150093
1944,62,ni,1.29872449917863,1.12156594610482,1.48451505092519
1944,62,lukemod,1.28014856340971,1.10202438573821,1.46822168418484
1944,62,lukestrong,1.13894889506261,0.992544153909567,1.29234740334747
1944,62,denmod,1.20902956414331,1.03046993074286,1.39011461292894
1944,62,denstrong,0.178689504895364,0.044044559696083,0.316129860624584
1943,63,ni,1.28583703861832,1.10951828980085,1.47399312227321
1943,63,lukemod,1.26690239543046,1.09128589578416,1.45048840042759
1943,63,lukestrong,1.13111888256318,0.987087794234226,1.28345825077515
1943,63,denmod,1.1956990870058,1.02145013723421,1.37433520691377
1943,63,denstrong,0.184797992086794,0.050360203300527,0.322877268826585
1942,64,ni,1.28850144718443,1.11066512524625,1.4765236819635
1942,64,lukemod,1.26832769216268,1.09540007805859,1.44794230889433
1942,64,lukestrong,1.13563351216063,0.991499015920144,1.28542387013483
1942,64,denmod,1.20048279912844,1.03041318001488,1.37588041803455
1942,64,denstrong,0.18751433309851,0.0538441965755413,0.324035043138654
1941,65,ni,1.29804326016074,1.12376485608643,1.48492913339311
1941,65,lukemod,1.27852510546058,1.10547535156016,1.45842683714656
1941,65,lukestrong,1.14283058388614,0.998680983615194,1.29164768603586
1941,65,denmod,1.21301540214736,1.03765728934027,1.39441581392652
1941,65,denstrong,0.191070889386866,0.0542026178136538,0.329114952975423
1940,66,ni,1.29221886191141,1.11777267470476,1.47521081491995
1940,66,lukemod,1.27351204859413,1.10349978132466,1.45628337702628
1940,66,lukestrong,1.14227628306674,0.998832280375255,1.29028341732354
1940,66,denmod,1.20777338987753,1.03620686431495,1.38728976491636
1940,66,denstrong,0.19583783362964,0.060206274926993,0.335194067124236
1939,67,ni,1.29480535676021,1.12253532065977,1.4752340928068
1939,67,lukemod,1.27524986907799,1.10520846858554,1.45263683818032
1939,67,lukestrong,1.14584017168322,1.00074469853902,1.29399603754194
1939,67,denmod,1.21569843579214,1.04579926256424,1.39191852203259
1939,67,denstrong,0.200548697069315,0.062757316722253,0.342173043773991
1938,68,ni,1.29494868499722,1.12220738641568,1.47740493792088
1938,68,lukemod,1.27761458154546,1.10909682664842,1.45301647454808
1938,68,lukestrong,1.14748710714062,1.00543465976044,1.29557570869359
1938,68,denmod,1.21592150644274,1.0478725306736,1.39041228322513
1938,68,denstrong,0.203959570847786,0.0667966884996312,0.344296712854557
1937,69,ni,1.30162617972497,1.12846429283505,1.48268394529242
1937,69,lukemod,1.2850019106317,1.11330604467075,1.4630335602127
1937,69,lukestrong,1.14981409595344,1.00661554725834,1.30208650836141
1937,69,denmod,1.22459801918472,1.05438405892941,1.39951619241689
1937,69,denstrong,0.206178709791114,0.0685348061885248,0.347139504029948
1936,70,ni,1.3170466006366,1.14277563321299,1.5025789395807
1936,70,lukemod,1.29724296855989,1.12702039371814,1.47799214101745
1936,70,lukestrong,1.15283652619181,1.00944177398267,1.30642377074103
1936,70,denmod,1.22943792216817,1.05464442917908,1.40931023436034
1936,70,denstrong,0.203986156594351,0.0684191009208184,0.343102760985363
1935,71,ni,1.32422794425403,1.1470857687659,1.50883627234974
1935,71,lukemod,1.30467690140836,1.13280000562262,1.48518105614565
1935,71,lukestrong,1.15834583376777,1.01383108853409,1.30876618454489
1935,71,denmod,1.239057440362,1.06562286537665,1.41770501826749
1935,71,denstrong,0.208284189293364,0.0744248019364561,0.348756331920459
1934,72,ni,1.32509054983437,1.1509370083617,1.50945105776415
1934,72,lukemod,1.30376491690935,1.13182549412145,1.48273518250274
1934,72,lukestrong,1.15886998552815,1.01328731391921,1.30893342573555
1934,72,denmod,1.24386659261949,1.07093646247713,1.42453141312189
1934,72,denstrong,0.210295853385023,0.074971604813692,0.350591034717162
1933,73,ni,1.35011340576317,1.16900881297711,1.54102187792968
1933,73,lukemod,1.3245776170818,1.14500949117426,1.51100238787734
1933,73,lukestrong,1.16008360465884,1.01298430896843,1.3134475955414
1933,73,denmod,1.25350466617542,1.07740520768522,1.43938300810102
1933,73,denstrong,0.205335994372168,0.0708464327685233,0.344414572330223
1932,74,ni,1.3671005317218,1.18316927627527,1.56317326337074
1932,74,lukemod,1.34140240235027,1.15990753210119,1.52956674437479
1932,74,lukestrong,1.16433204420473,1.01491039049266,1.31740217868141
1932,74,denmod,1.26902915586732,1.08710997011466,1.45493857574395
1932,74,denstrong,0.203288352159877,0.0674297304251648,0.341234814841387
1931,75,ni,1.36736468748972,1.18350295029302,1.56109857818509
1931,75,lukemod,1.34193146255694,1.16399534667764,1.52879480137898
1931,75,lukestrong,1.16607726882117,1.01634969838882,1.32020128319141
1931,75,denmod,1.26984958946162,1.08937519855452,1.45723855071482
1931,75,denstrong,0.206735666774639,0.0710819013539983,0.343127600383677
1930,76,ni,1.3667932948443,1.18751054320681,1.55936289891201
1930,76,lukemod,1.34177081582797,1.16282594381961,1.52703786990786
1930,76,lukestrong,1.16994878551273,1.0226870093266,1.32399616029559
1930,76,denmod,1.27702306970317,1.0989363685413,1.46098836471284
1930,76,denstrong,0.210901974681759,0.0774950734933034,0.346769491051272
1929,77,ni,1.38086232851669,1.19749493607529,1.57302402456121
1929,77,lukemod,1.35430788912957,1.17054040738574,1.54387965437526
1929,77,lukestrong,1.17310760631813,1.02363456658202,1.32894910956144
1929,77,denmod,1.28564010621855,1.10760936460088,1.47351617728256
1929,77,denstrong,0.211475035140209,0.0757867966398653,0.348392546623375
1928,78,ni,1.38523967990665,1.20193380363436,1.57810895778119
