tcr_mean,tcr_q025,tcr_q975,prior,year_to,run
1.42821437812134,1.2336159075633,1.63000421896071,ni,1923,rec
1.3937320022887,1.20860763512814,1.58622336050448,lukemod,1923,rec
1.16988391659317,1.01636341586766,1.3315115372559,lukestrong,1923,rec
1.31223534055212,1.12046532811507,1.50454022405876,denmod,1923,rec
0.164521279771325,0.0361048493366443,0.297203160402666,denstrong,1923,rec
1.42346943498257,1.23467993653388,1.6207644500527,ni,1922,rec
1.38941288333986,1.20451914788425,1.58178978716965,lukemod,1922,rec
1.16971426311415,1.01915077954963,1.32715582752926,lukestrong,1922,rec
1.3111009383879,1.1200992911785,1.50530863568501,denmod,1922,rec
0.167912196235167,0.0386413469008588,0.296481027808526,denstrong,1922,rec
1.40676252165367,1.21761946218507,1.61463558758307,ni,1921,rec
1.37560176441525,1.19436949113368,1.57201679077043,lukemod,1921,rec
1.16241944944245,1.0128159638357,1.31412675869004,lukestrong,1921,rec
1.29178261580073,1.09394379570476,1.48882460024179,denmod,1921,rec
0.168115956277825,0.0298580727087669,0.306168790027386,denstrong,1921,rec
1.39994430984334,1.21499194129572,1.60615098045734,ni,1920,rec
1.37027687349993,1.17881839160465,1.5682624624947,lukemod,1920,rec
1.16224348155019,1.012750192945,1.31494370023544,lukestrong,1920,rec
1.28701112641263,1.09747634662219,1.48181786118823,denmod,1920,rec
0.172647806253966,0.0377159832883006,0.310517555716179,denstrong,1920,rec
1.41299685278398,1.21914212200397,1.61387809827885,ni,1919,rec
1.3824685963354,1.19405078911695,1.5766386575047,lukemod,1919,rec
1.16824814556291,1.01669904504613,1.3331316349872,lukestrong,1919,rec
1.30128631800599,1.1040049826728,1.49604752623983,denmod,1919,rec
0.173580522949934,0.0452488976267638,0.311542492727618,denstrong,1919,rec
1.41704665099093,1.22407350443448,1.6147051290286,ni,1918,rec
1.38567386546476,1.19182935412422,1.58458263816515,lukemod,1918,rec
1.16950591227467,1.01976647936265,1.32433108633672,lukestrong,1918,rec
1.3044439368699,1.10459666725519,1.5058002302948,denmod,1918,rec
0.174472231400406,0.0453421221925608,0.310781938282063,denstrong,1918,rec
1.4216041726853,1.22420623997822,1.62660049929575,ni,1917,rec
1.39074931685171,1.21080555342364,1.58266644580498,lukemod,1917,rec
1.1712475974748,1.01956145417625,1.33576272456415,lukestrong,1917,rec
1.30661161464204,1.11559565611741,1.49281887300584,denmod,1917,rec
0.17483742891022,0.0464441549613444,0.308434430107329,denstrong,1917,rec
1.43443514155618,1.23999907968644,1.63116000740156,ni,1916,rec
1.40046856307665,1.21299655112025,1.60194596973575,lukemod,1916,rec
1.17513178053375,1.02264151066612,1.33465561429874,lukestrong,1916,rec
1.31962559027925,1.12777074483717,1.51860470650983,denmod,1916,rec
0.179499037328855,0.0469193743375716,0.317048172256145,denstrong,1916,rec
1.42708995006814,1.22938181000482,1.6267910420569,ni,1915,rec
1.39558048206753,1.20807619493939,1.59183082631469,lukemod,1915,rec
1.1718516300093,1.02278718759333,1.33146669534471,lukestrong,1915,rec
1.31401659197767,1.12016717813512,1.51220854986239,denmod,1915,rec
0.178898238672623,0.046115879751934,0.31515471449401,denstrong,1915,rec
1.41926138559705,1.23153227074165,1.62238626738323,ni,1914,rec
1.38871008406655,1.19911252151235,1.58745887279698,lukemod,1914,rec
1.17072569375821,1.01705618240364,1.33099659755789,lukestrong,1914,rec
1.30810480506743,1.11300030329386,1.50523779248484,denmod,1914,rec
0.184295577500311,0.0509404111508703,0.319275904407496,denstrong,1914,rec
1.43094956136074,1.23585385830138,1.63784576632516,ni,1913,rec
1.39988459560541,1.21063133319828,1.59712781684393,lukemod,1913,rec
1.18015357332944,1.03011953010992,1.33513363173126,lukestrong,1913,rec
1.32247210663861,1.13580200962854,1.51181439372004,denmod,1913,rec
0.185376960457911,0.0547128874333805,0.31964708251927,denstrong,1913,rec
1.45092164749903,1.26768243521773,1.65512111362212,ni,1912,rec
1.41698174028025,1.22826346341475,1.61870513993219,lukemod,1912,rec
1.18434062749738,1.03397588845492,1.34289811120537,lukestrong,1912,rec
1.33885962052841,1.15267798165895,1.52967606749386,denmod,1912,rec
0.187500258281135,0.0560078516741504,0.317106006369061,denstrong,1912,rec
1.47684502893027,1.27671976982688,1.68337606770706,ni,1911,rec
1.43574127912393,1.2430186049613,1.64709961254856,lukemod,1911,rec
1.1812307289293,1.02674775396842,1.34337390948782,lukestrong,1911,rec
1.3486086947948,1.14850004488065,1.5548616734402,denmod,1911,rec
0.183525119456058,0.0517733455786055,0.315587150743404,denstrong,1911,rec
1.47812805645135,1.28092623381138,1.68779940786426,ni,1910,rec
1.43758089068448,1.2362691324689,1.64532018631465,lukemod,1910,rec
1.18019634560426,1.0276385521068,1.33708635423874,lukestrong,1910,rec
1.34923724110508,1.15593934115843,1.54594186954746,denmod,1910,rec
0.183227091322966,0.0535846512489727,0.315550670153817,denstrong,1910,rec
1.50161956416692,1.29792679688837,1.71416679586261,ni,1909,rec
1.4598647628421,1.26666418123846,1.6599714839293,lukemod,1909,rec
1.18588993325136,1.03331507392908,1.3434129577805,lukestrong,1909,rec
1.36986666558469,1.17281631429393,1.57399280625076,denmod,1909,rec
0.185921256979046,0.0599380706897855,0.320933687350809,denstrong,1909,rec
1.52055449115623,1.31977240547176,1.74603016141302,ni,1908,rec
1.47334407154876,1.26963950206977,1.68812846744123,lukemod,1908,rec
1.18056168771053,1.01754522350046,1.3474013624913,lukestrong,1908,rec
1.3719656181678,1.16476286168869,1.57744195788303,denmod,1908,rec
0.180956475941727,0.0495748640134378,0.313083582525611,denstrong,1908,rec
1.52780880026697,1.31230959116751,1.74023473907716,ni,1907,rec
1.47828520374741,1.27405187904343,1.69225888877549,lukemod,1907,rec
1.18506684520875,1.02995353594344,1.35187295610505,lukestrong,1907,rec
1.38157398677948,1.17765831069436,1.58981980751718,denmod,1907,rec
0.185582888764643,0.0532572636515007,0.319039595951387,denstrong,1907,rec
1.51744242265512,1.30914990667101,1.73607724746088,ni,1906,rec
1.47442831093065,1.26959051834181,1.68827096822468,lukemod,1906,rec
1.18478516413971,1.02760599426884,1.3473761574366,lukestrong,1906,rec
1.37872531289346,1.17640028199401,1.58042027076694,denmod,1906,rec
0.186255927773092,0.0582751004895396,0.319186411471455,denstrong,1906,rec
1.53934593457186,1.33220283159912,1.75837971075538,ni,1905,rec
1.49248829598315,1.29155037206182,1.70069907379973,lukemod,1905,rec
1.19208306906393,1.03753238539159,1.35766011623961,lukestrong,1905,rec
1.39882991633395,1.19902905308571,1.6045529715102,denmod,1905,rec
0.189099715755376,0.0606457780171682,0.314593698309978,denstrong,1905,rec
1.53914818321894,1.3284194848667,1.75848787738555,ni,1904,rec
1.49368947875801,1.2967384081384,1.70139197656767,lukemod,1904,rec
1.19394364555782,1.03925315294872,1.35912794441146,lukestrong,1904,rec
1.40271498958376,1.19872349170178,1.61599102506112,denmod,1904,rec
0.188772776328704,0.0620579221772006,0.318951808501399,denstrong,1904,rec
1.55051555798165,1.34655545265366,1.76329314281303,ni,1903,rec
1.50411142220834,1.30751660895632,1.71289497443641,lukemod,1903,rec
1.20107085550764,1.0433521034828,1.36655729600262,lukestrong,1903,rec
1.41631234831463,1.21591644406251,1.6240261577774,denmod,1903,rec
0.195821900234736,0.0690700574238001,0.327662498894178,denstrong,1903,rec
1.55210068721011,1.338496691774,1.76805821342178,ni,1902,rec
1.50688838544381,1.30038756323421,1.71792530784536,lukemod,1902,rec
1.20646306016628,1.05032397714549,1.37254676265193,lukestrong,1902,rec
1.42245009455094,1.21465730488811,1.62417156671346,denmod,1902,rec
0.196293600177144,0.0626129984357323,0.333838008770641,denstrong,1902,rec
1.55081866397675,1.34817969995837,1.76208363604821,ni,1901,rec
1.50684768548629,1.31127203160319,1.7115331819686,lukemod,1901,rec
1.20622898412095,1.04703925778504,1.37472631407404,lukestrong,1901,rec
1.4239882198251,1.22213858962943,1.62325594937947,denmod,1901,rec
0.200138739378087,0.0656706167968337,0.334755133411935,denstrong,1901,rec
1.54790664654768,1.34917883336286,1.76206526004711,ni,1900,rec
1.50437718657174,1.31052196625258,1.69808115598338,lukemod,1900,rec
1.21044695906595,1.05213409754001,1.37301835476865,lukestrong,1900,rec
1.42380295156462,1.22806709034093,1.62409417846738,denmod,1900,rec
0.202991924955325,0.0666267404006449,0.336758132618555,denstrong,1900,rec
1.55455005482145,1.35495674145127,1.766563465593,ni,1899,rec
1.51207624348173,1.31857919184291,1.71594789772328,lukemod,1899,rec
1.21548689845943,1.06041662552279,1.38212918452141,lukestrong,1899,rec
1.43147517898706,1.23149944761509,1.6369201874873,denmod,1899,rec
0.205623411683681,0.0766124882706762,0.346017461206304,denstrong,1899,rec
1.56586539237149,1.36833167262016,1.77815868232118,ni,1898,rec
1.52493496031797,1.32759705607472,1.73079026003544,lukemod,1898,rec
1.22040696452008,1.06220063247547,1.3839583710663,lukestrong,1898,rec
1.44632920216394,1.24380334812287,1.64603054656356,denmod,1898,rec
0.206516980707587,0.0717745690974523,0.342610208989165,denstrong,1898,rec
1.55800942860273,1.35693047577332,1.7759894011588,ni,1897,rec
1.51694641064596,1.32172893946894,1.72177350177514,lukemod,1897,rec
1.21805243689198,1.06065938687716,1.38538283017271,lukestrong,1897,rec
1.43812453988034,1.24297364762515,1.64433095586353,denmod,1897,rec
0.207886836746285,0.0742138333748006,0.341944718273184,denstrong,1897,rec
1.55765759921474,1.35555057244777,1.76572387005767,ni,1896,rec
1.51826640193388,1.32776367324483,1.71620119246702,lukemod,1896,rec
1.22434978818583,1.06808001549179,1.38969512849565,lukestrong,1896,rec
1.44248755643588,1.24703898147721,1.63977383761907,denmod,1896,rec
0.21168816416595,0.085550237956774,0.350810651072925,denstrong,1896,rec
1.56457658568153,1.36000160097294,1.76951518874586,ni,1895,rec
1.52567845286234,1.33879019782551,1.72822844499195,lukemod,1895,rec
1.22577226146263,1.06990431578982,1.3880703034538,lukestrong,1895,rec
1.4499159071268,1.26753187461323,1.65525278104709,denmod,1895,rec
0.212516850637245,0.083443563836452,0.349864667853119,denstrong,1895,rec
1.56262484856165,1.36833432451056,1.76661376106924,ni,1894,rec
1.52457535034326,1.33128154255672,1.72622644991752,lukemod,1894,rec
1.22885103093644,1.07494470569888,1.39325322139789,lukestrong,1894,rec
1.45000191177508,1.25576984540203,1.65199299714661,denmod,1894,rec
0.216195422789088,0.0832978220211667,0.353487701339208,denstrong,1894,rec
1.57908759122912,1.37808815491797,1.78605630564895,ni,1893,rec
1.53968176752253,1.34456691973202,1.7437042046626,lukemod,1893,rec
1.23540421162833,1.07602981317781,1.40351116866187,lukestrong,1893,rec
1.4653518839503,1.27414903095642,1.6645011713908,denmod,1893,rec
0.217995286194889,0.0799169046582135,0.354808700387576,denstrong,1893,rec
1.5843533111158,1.38407346845983,1.7909626549588,ni,1892,rec
1.54174223488791,1.34731278304151,1.74169636383754,lukemod,1892,rec
1.23392925005248,1.07517333976694,1.39730519338692,lukestrong,1892,rec
1.46722040262158,1.27487580363613,1.6719618126022,denmod,1892,rec
0.216134395833879,0.0908852324858736,0.349284722536488,denstrong,1892,rec
1.58650137800379,1.38118407112484,1.79228137320707,ni,1891,rec
1.54556638579892,1.35135575712019,1.74317892249346,lukemod,1891,rec
1.23930963186723,1.07916545759921,1.40879501480509,lukestrong,1891,rec
1.47550058383595,1.28030677254328,1.6780534753764,denmod,1891,rec
0.221525132240647,0.0879190794954019,0.358044750394409,denstrong,1891,rec
1.58437905757388,1.3838270591646,1.78667057646294,ni,1890,rec
1.54539906261335,1.3536088320495,1.7517527171579,lukemod,1890,rec
1.2418346570038,1.07852435888991,1.40922564985533,lukestrong,1890,rec
1.47407795506449,1.28070941602897,1.6714175611683,denmod,1890,rec
0.22138953524381,0.0889866184333342,0.35405885990565,denstrong,1890,rec
1.57456559949453,1.37872166632323,1.76996241638841,ni,1889,rec
1.53685976131432,1.33917700186509,1.73283114995686,lukemod,1889,rec
1.24038058558978,1.07994172222414,1.40896848513441,lukestrong,1889,rec
1.4661545395026,1.27284322658876,1.66361268130774,denmod,1889,rec
0.229029611073115,0.0970308849759087,0.366086303723606,denstrong,1889,rec
1.59327148615568,1.39737464710218,1.79579937849746,ni,1888,rec
1.55606336568226,1.35736437052713,1.76168390991309,lukemod,1888,rec
1.25009949430782,1.09056043815189,1.41670095825915,lukestrong,1888,rec
1.48623936782708,1.2953325772689,1.68495986066346,denmod,1888,rec
0.228034867799436,0.0911276109377633,0.369479793018355,denstrong,1888,rec
1.59937585755593,1.40320328980837,1.79949662785991,ni,1887,rec
1.56181591234126,1.36110268274165,1.77141545301628,lukemod,1887,rec
1.24917717257173,1.09438637290605,1.41089876211862,lukestrong,1887,rec
1.49028860498798,1.29955059397042,1.69201188081198,denmod,1887,rec
0.229173437961585,0.0929418914974925,0.36935510358968,denstrong,1887,rec
1.60217724900977,1.40608846509074,1.80733787449197,ni,1886,rec
1.56387268603116,1.37406073257867,1.77075889942699,lukemod,1886,rec
1.25218829666869,1.09394126127964,1.42079833867418,lukestrong,1886,rec
1.49448507081131,1.3017211794373,1.69319938815323,denmod,1886,rec
0.230092856764425,0.0969638264379719,0.374103038018675,denstrong,1886,rec
1.60763193911808,1.40935015545121,1.81809947595738,ni,1885,rec
1.56598990567745,1.37540175459646,1.76966840966182,lukemod,1885,rec
1.25790119672271,1.09223379745823,1.42215754135146,lukestrong,1885,rec
1.5007251565923,1.30994951242215,1.70087718841473,denmod,1885,rec
0.233104961457969,0.100575852977366,0.366883728421143,denstrong,1885,rec
1.6057738280704,1.41595778226298,1.80954893794039,ni,1884,rec
1.568609150144,1.3751942876689,1.76981169829719,lukemod,1884,rec
1.2580015354936,1.09555868397137,1.42134517310846,lukestrong,1884,rec
1.50170414300093,1.30687748723214,1.69775419107376,denmod,1884,rec
0.234070459569211,0.103519412369187,0.371369368556864,denstrong,1884,rec
1.60057161890224,1.40600428944771,1.80543737161645,ni,1883,rec
1.5643497288159,1.37028413190413,1.76583834967122,lukemod,1883,rec
1.25908803031726,1.0940443900985,1.42941564949378,lukestrong,1883,rec
1.49857149896899,1.30974535366442,1.69303094710013,denmod,1883,rec
0.23934703051135,0.108091073002512,0.376707245309595,denstrong,1883,rec
1.59417071377959,1.3986867420586,1.79679475843529,ni,1882,rec
1.5588429498469,1.37617438034957,1.75424143473776,lukemod,1882,rec
1.26041007872104,1.09627584152885,1.42646740823503,lukestrong,1882,rec
1.49424667987622,1.3067483384614,1.68660663421531,denmod,1882,rec
0.243371317107596,0.105220198103391,0.373531341014312,denstrong,1882,rec
1.59115124130839,1.39263529539442,1.79685964586319,ni,1881,rec
1.55615682701235,1.36362687085145,1.75419354328265,lukemod,1881,rec
1.26030812806861,1.10027967853506,1.42659059379709,lukestrong,1881,rec
1.49109618245446,1.30724617691262,1.68900021888301,denmod,1881,rec
0.243462580060823,0.111830561067886,0.388035797733216,denstrong,1881,rec
1.5847641826705,1.3935037890997,1.78609601373656,ni,1880,rec
1.54760443605271,1.35735542051863,1.74079179169299,lukemod,1880,rec
1.25867491565675,1.09823155863227,1.42122607975749,lukestrong,1880,rec
1.48521951470809,1.2915738870987,1.68269678267669,denmod,1880,rec
0.246692460439525,0.107540153650468,0.380369079256387,denstrong,1880,rec
1.57867031529377,1.3828500039455,1.78492041812888,ni,1879,rec
1.54346089453245,1.35172640804656,1.73381082466714,lukemod,1879,rec
1.26012110164057,1.09694695632686,1.42030940272384,lukestrong,1879,rec
1.47907956335025,1.28974806623446,1.67451882009063,denmod,1879,rec
0.253473742363988,0.123734275538092,0.386716298455405,denstrong,1879,rec
1.56570789476624,1.37304479206929,1.76398003551044,ni,1878,rec
1.52974626481645,1.34564879779666,1.72247499193054,lukemod,1878,rec
1.252592431302,1.09170966728203,1.41316574821527,lukestrong,1878,rec
1.46740784808598,1.28581432702586,1.65909838433222,denmod,1878,rec
0.252735022642946,0.121590154433439,0.388067171773591,denstrong,1878,rec
1.56285476291251,1.36993292929739,1.76212608400119,ni,1877,rec
1.52886614283223,1.33853159940442,1.72723044865595,lukemod,1877,rec
1.25430665959144,1.09913371290006,1.41439619302168,lukestrong,1877,rec
1.46537344658039,1.27047551181575,1.65649699189435,denmod,1877,rec
0.258615333008783,0.124809465737415,0.396331319391173,denstrong,1877,rec
1.56698210158475,1.37317106073162,1.77249942477576,ni,1876,rec
1.53369979364493,1.35080495533693,1.72971458566586,lukemod,1876,rec
1.2568734826564,1.1040298083597,1.42264825025697,lukestrong,1876,rec
1.47211798366149,1.28353493000766,1.66556565667448,denmod,1876,rec
0.262215621319376,0.124490005066869,0.399416623838126,denstrong,1876,rec
1.57221906906602,1.38141073708849,1.77260783747749,ni,1875,rec
1.53869254273201,1.35210991868698,1.7312960811742,lukemod,1875,rec
1.26190778491726,1.1021218865236,1.4228099764085,lukestrong,1875,rec
1.47678681088226,1.2914233150403,1.66664121170143,denmod,1875,rec
0.261794459288444,0.126507867241505,0.398627215956535,denstrong,1875,rec
1.57153328219325,1.37571853762395,1.77127664070604,ni,1874,rec
1.53619073410347,1.34834814868306,1.73158331238634,lukemod,1874,rec
1.26400559296211,1.09915567179937,1.43033038796491,lukestrong,1874,rec
1.47832402763571,1.28991275623294,1.67120080946156,denmod,1874,rec
0.263047313027979,0.133917989145165,0.399875677968143,denstrong,1874,rec
1.5720161142351,1.38404165961031,1.77228569020226,ni,1873,rec
1.53904944041334,1.35689326502928,1.73268479840289,lukemod,1873,rec
1.26787286108744,1.10992130367593,1.43102547545017,lukestrong,1873,rec
1.47879440834059,1.29455458943772,1.66752855096487,denmod,1873,rec
0.269219182269635,0.135325489301083,0.402378525036173,denstrong,1873,rec
1.56687314146801,1.37734406385239,1.7685600551452,ni,1872,rec
1.53345553864178,1.34485216150159,1.72992837675343,lukemod,1872,rec
1.26526799103226,1.10828292939285,1.42685738051054,lukestrong,1872,rec
1.47288188702234,1.28181372010656,1.66185180709973,denmod,1872,rec
0.268675775212154,0.134521605004344,0.409553217024448,denstrong,1872,rec
1.57681238736442,1.38095672510059,1.77584226938269,ni,1871,rec
1.54268070775136,1.35389667536058,1.74153105547188,lukemod,1871,rec
1.27100397573165,1.11264206755552,1.43189654280784,lukestrong,1871,rec
1.48256706014142,1.29822587423285,1.67149449659771,denmod,1871,rec
0.271488478056809,0.13395629430562,0.406596972641815,denstrong,1871,rec
1.57428117852725,1.38259831470988,1.76906360052818,ni,1870,rec
1.54112631473847,1.35518907316687,1.72959253656676,lukemod,1870,rec
1.26918416229806,1.10442203355675,1.4289341070717,lukestrong,1870,rec
1.4805251265496,1.29523588674095,1.67144544345845,denmod,1870,rec
0.270913891962687,0.134659751933882,0.410970597284022,denstrong,1870,rec
1.57271362375429,1.37817351011188,1.77180627435133,ni,1869,rec
1.5432041047,1.35841620216637,1.73248749426785,lukemod,1869,rec
1.27383001912714,1.11479109582022,1.43485129172144,lukestrong,1869,rec
1.48266744013621,1.29852296901259,1.67123670115733,denmod,1869,rec
0.274329290455027,0.140496471783433,0.412805891600913,denstrong,1869,rec
1.57600586630025,1.38842828215903,1.77861409079819,ni,1868,rec
1.54444234372973,1.35346630885568,1.73948936830076,lukemod,1868,rec
1.27536546243713,1.11532239881385,1.43952480513667,lukestrong,1868,rec
1.48681912752096,1.30611642191471,1.67672930663259,denmod,1868,rec
0.275398377471022,0.139973034407697,0.424308495691212,denstrong,1868,rec
1.57928062470217,1.38985276863222,1.77893897629176,ni,1867,rec
1.54786234722942,1.36054795287748,1.74564188802903,lukemod,1867,rec
1.27984887455512,1.12653557088155,1.4407834641654,lukestrong,1867,rec
1.49248869547411,1.31120782188428,1.68138089054742,denmod,1867,rec
0.281086321282344,0.144806831508386,0.41921170323291,denstrong,1867,rec
1.57992251655342,1.38918154511719,1.78240462996221,ni,1866,rec
1.5483711479556,1.36810976508603,1.74102495935061,lukemod,1866,rec
1.28158427128279,1.12462578436271,1.44367441614289,lukestrong,1866,rec
1.49373267008645,1.3097450784412,1.68208484293243,denmod,1866,rec
0.280876758893788,0.150148354965648,0.422119073330763,denstrong,1866,rec
